maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,Ticker,fiveYearAvgDividendYield,yield,ytdReturn,totalAssets
1,2,225.21,223.73,222.86,226.99,225.21,223.73,222.86,226.99,5.36,0.023599999,2024-12-09 01:00:00,0.4816,1.056,20.841911,18.725021,1670871.0,1670871.0,2621456,2141930,2141930,0.0,0.0,1200.0,800.0,137474834432.0,218.55,258.66,5.660196,234.5418,237.72514,5.24,0.02326717,USD,,,,,,False,UNP,2.15,,,
1,2,55.13,54.88,54.758,55.16,55.13,54.88,54.758,55.16,1.9,0.0346,2024-11-08 01:00:00,0.64169997,0.235,20.381481,15.7228565,1850759.0,1850759.0,2219756,2063800,2063800,0.0,0.0,800.0,1800.0,137907929088.0,46.46,65.87,2.2872958,58.4536,57.8439,1.709,0.030999456,USD,,,,,,False,UL,3.53,,,
1,4,3.92,4.01,3.87,4.02,3.92,4.01,3.87,4.02,0.05,0.0128,2024-06-28 02:00:00,0.30110002,0.032,26.066666,,120592.0,120592.0,654293,721254,721254,3.91,3.93,40000.0,40000.0,13756357632.0,3.541667,6.266667,0.014088697,4.3598332,5.206875,42.0,10.714286,USD,,,,,,False,UNICY,0.78,,,
1,2,0.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.4,0.0458,2024-12-30 01:00:00,5.8490996,0.634,124.00001,78.909096,100.0,100.0,2081,400,400,7.88,8.88,47300.0,45900.0,26942980096.0,7.83,9.89,6.541146,8.548,8.5917,0.62,Infinity,USD,,,,,,False,TRAUF,3.62,,,
1,2,86.74,86.15,86.205,88.4,86.74,86.15,86.205,88.4,0.42,0.0047999998,2024-11-22 01:00:00,0.3684,1.624,77.44737,19.361843,1169994.0,1169994.0,1533098,1164520,1164520,0.0,0.0,900.0,800.0,17207721984.0,66.07,113.17,4.195675,98.0988,88.6649,0.105,0.0012105142,USD,,,,,,False,TRU,0.46,,,
1,2,1262.11,1253.09,1252.95,1280.47,1262.11,1253.09,1252.95,1280.47,,,2024-10-04 02:00:00,0.0,1.423,49.998436,29.403402,186688.0,186688.0,285396,239390,239390,0.0,0.0,800.0,800.0,71888314368.0,1017.8,1451.32,9.053945,1284.6826,1297.947,0.0,0.0,USD,,,,,,False,TDG,,,,
1,2,10.27,10.2,10.19,10.39,10.27,10.2,10.19,10.39,0.94,0.0908,2024-12-23 01:00:00,0.47959998,0.888,5.2806125,5.6868134,3322733.0,3322733.0,4771873,4088860,4088860,0.0,0.0,3200.0,900.0,3496240384.0,10.19,14.19,0.8316857,10.771,12.01745,0.94,0.09152872,USD,,,,,,False,WU,5.94,,,
1,2,77.4,77.0,76.95,80.205,77.4,77.0,76.95,80.205,1.52,0.0178,2024-12-23 01:00:00,0.3727,0.694,19.992517,17.46623,876078.0,876078.0,734113,720190,720190,0.0,0.0,800.0,800.0,8111921152.0,76.95,100.93,1.8062618,83.332,87.1095,0.0,0.0,USD,,,,,,False,TTC,1.29,,,
1,2,389.89,389.99,387.7,395.86,389.89,389.99,387.7,395.86,9.0,0.0231,2024-11-27 01:00:00,0.6001,1.011,26.456831,24.947435,2843036.0,2843036.0,3272846,2625270,2625270,0.0,0.0,1100.0,1100.0,386596995072.0,323.77,439.37,2.5006921,405.6322,372.2892,2.25,0.0057708584,USD,,,,,,False,HD,2.3,,,
1,2,158.2,159.17,156.91,159.51,158.2,159.17,156.91,159.51,5.48,0.0348,2024-11-18 01:00:00,0.6094,0.374,18.078161,18.72381,2217408.0,2217408.0,2178853,1504900,1504900,0.0,0.0,800.0,1200.0,31826395136.0,156.1,211.92,2.900736,174.8574,188.3882,5.302,0.03351454,USD,,,,,,False,HSY,2.08,,,
1,2,190.15,189.83,187.65,191.755,190.15,189.83,187.65,191.755,5.44,0.028499998,2024-10-31 01:00:00,0.96650004,0.98,35.45269,32.4983,4749342.0,4749342.0,5683723,4263390,4263390,190.95,191.21,500.0,600.0,174315552768.0,155.46,220.39,11.095128,197.8686,194.7598,5.2,0.02734683,USD,,,,,,False,TXN,2.64,,,
1,2,46.89,46.89,46.78,47.12,46.89,46.89,46.78,47.12,0.43,0.0092,2024-05-17 02:00:00,0.1936,,21.635944,12.387863,729731.0,729731.0,2535591,4856300,4856300,46.96,46.97,40000.0,40000.0,428030918656.0,33.0,62.57,,52.2916,49.07615,0.0,0.0,USD,,,,,,False,TCEHY,0.5,,,
1,2,74.65,73.48,73.48,75.75,74.65,73.48,73.48,75.75,1.32,0.0177,2024-05-10 02:00:00,0.71819997,0.91,40.619564,,3739.0,3739.0,8946,5550,5550,74.65,75.45,41800.0,40000.0,5454248960.0,55.28,103.63,5.330668,69.00826,68.67124,0.0,0.0,USD,,,,,,False,TMSNY,1.11,,,
1,2,10.07,10.18,10.08,10.18,10.07,10.18,10.08,10.18,0.26,0.025799999,2024-05-20 02:00:00,0.6667,1.485,25.948719,20.65306,3571.0,3571.0,241195,142285,142285,10.11,10.13,0.0,0.0,2047539072.0,8.405,10.82,2.4370098,10.3498,9.574325,0.26,0.025819264,EUR,,,,,,False,TGYM.MI,,,,
1,2,108.55,107.74,107.63,110.99,108.55,107.74,107.63,110.99,4.96,0.0448,2024-12-13 01:00:00,0.5411,1.423,12.117195,11.832085,2096985.0,2096985.0,1362818,1068850,1068850,110.52,116.11,300.0,100.0,24577449984.0,100.49,125.81,3.5562284,117.781,113.6015,4.94,0.04550898,USD,,,,,,False,TROW,3.43,,,
1,2,185.64,,,,185.64,,,,,,,,,4.3246784,,,,0,0,0,,,,,,150.55,211.5,,197.2984,185.17136,1.96,0.01055807,USD,,,,,,False,TRBCX,,0.0,0.3562991,64154595328.0
1,2,492.54,489.08,485.21,493.395,492.54,489.08,485.21,493.395,,,,0.0,1.076,52.638226,32.779423,875984.0,875984.0,1068870,872020,872020,486.62,488.19,100.0,100.0,75345952768.0,457.52,629.38,11.621296,524.8312,540.5426,0.0,0.0,USD,,,,,,False,SNPS,,,,
1,2,25.47,25.29,25.29,25.47,25.47,25.29,25.29,25.47,0.3,0.0117,2024-05-16 02:00:00,0.39080003,0.53,35.388885,,11559.0,11559.0,84066,110810,110810,25.42,25.44,21500.0,313300.0,14245562368.0,24.92,34.58,2.9181042,27.3796,29.73755,1.1,0.043188065,USD,,,,,,False,SYIEY,0.96,,,
1,2,365.66,363.65,360.78,367.85,365.66,363.65,360.78,367.85,3.36,0.0093,2024-12-31 01:00:00,0.343,0.92,38.77336,26.679972,1167409.0,1167409.0,1268285,1089420,1089420,0.0,0.0,800.0,800.0,137611362304.0,307.23,398.2,6.262463,374.6656,351.8966,3.2,0.008751299,USD,,,,,,False,SYK,1.04,,,
1,2,0.0,139.57,139.57,139.57,0.0,139.57,139.57,139.57,0.93,0.0074,2024-04-16 02:00:00,0.4722,1.252,64.40102,,30.0,30.0,626,650,650,123.13,132.95,41800.0,21500.0,20284991488.0,115.11,175.1,7.9824996,127.5044,135.83784,0.85,Infinity,USD,,,,,,False,SAUHF,0.86,,,
1,2,92.25,92.265,91.375,93.59,92.25,92.265,91.375,93.59,2.44,0.026099999,2025-02-14 01:00:00,0.6888,0.962,28.250757,25.137096,6902424.0,6902424.0,8095188,7016930,7016930,93.4,93.62,500.0,400.0,106021634048.0,71.55,103.32,2.9307013,96.4544,88.21035,2.32,0.025149051,USD,,,,,,False,SBUX,2.07,,,
1,4,0.0,,,,0.0,,,,,,,,,,,,,0,0,0,,,,,,2.108,2.108,,2.108,2.108,,,GBp,,,,,,False,F000003W8R.L,,0.0,0.0871,3629689344.0
1,2,0.0,97.1,97.1,97.1,0.0,97.1,97.1,97.1,2.05,0.0255,2024-10-17 02:00:00,0.6149,0.719,25.334383,21.24603,100.0,100.0,71,130,130,76.76,81.13,43500.0,40000.0,5913714688.0,80.31,138.8,3.5650558,86.3828,102.3463,1.615,Infinity,USD,,,,,,False,SPXSF,,,,
1,2,94.61,93.72,93.66,95.2699,94.61,93.72,93.66,95.2699,2.8,0.0296,2024-11-06 01:00:00,0.6159,1.188,24.738903,19.698545,799015.0,799015.0,875988,810800,810800,0.0,0.0,900.0,800.0,74891345920.0,76.29843,128.37404,6.842767,100.47933,106.922295,2.37,0.025050204,USD,,,,,,False,SCCO,4.37,,,
1,2,65.42,65.27,65.27,65.42,65.42,65.27,65.27,65.42,0.96,0.0147,2024-06-14 02:00:00,0.4573,,31.747574,24.044119,8217.0,8217.0,31240,14040,14040,65.31,65.4,28000.0,42300.0,19488350208.0,54.18,77.56,,68.6312,65.29465,0.0,0.0,USD,,,,,,False,SONVY,1.49,,,
1,2,20.825,20.785,20.5752,21.25,20.825,20.785,20.5752,21.25,1.08,0.0517,2024-11-05 01:00:00,0.3152,1.05,,6.8078175,4733886.0,4733886.0,6002000,5347990,5347990,20.85,20.93,800.0,800.0,7089321472.0,20.47,55.4,0.8056963,25.131,28.75485,1.064,0.051092435,USD,,,,,,False,SIRI,1.74,,,
1,2,17.6,17.6,17.6,17.6,17.6,17.6,17.6,17.6,0.52,0.0297,2024-11-12 01:00:00,0.6239,0.147,22.26329,,700.0,700.0,23159,10820,10820,17.57,17.68,40000.0,40000.0,9462625280.0,13.076,20.41,7.682729,18.110111,15.909204,0.345,0.019602273,USD,,,,,,False,SPXCY,3.33,,,
1,2,0.0,250.0,250.0,250.0,0.0,250.0,250.0,250.0,3.63,0.0149,2024-03-28 01:00:00,0.4314,0.862,29.161674,,10.0,10.0,1131,2110,2110,229.5,243.5,1000.0,2900.0,39064948736.0,227.26,341.06,3.337658,255.5528,287.42465,0.0,NaN,USD,,,,,,False,SKFOF,1.12,,,
1,2,25.96,25.88,25.83,25.96,25.96,25.88,25.83,25.96,0.49,0.0187,2025-02-20 01:00:00,0.5452,0.726,29.179775,18.288733,13343.0,13343.0,91656,84230,84230,25.87,25.96,40000.0,40000.0,59331063808.0,25.54,31.73,2.6530905,26.90478,28.104105,0.95,0.036594763,USD,,,,,,False,SMMNY,1.77,,,
1,2,16.29,16.3,16.1,16.33,16.29,16.3,16.1,16.33,0.42,0.0256,2024-06-28 02:00:00,12.3619995,0.502,545.0,5.923913,16605.0,16605.0,129376,100990,100990,16.28,16.33,40000.0,40000.0,6538921472.0,16.0,33.88,0.0067177825,18.4398,24.97765,60.0,3.6832411,USD,,,,,,False,SSDOY,1.17,,,
1,2,7.15,7.06,7.06,7.2,7.15,7.06,7.06,7.2,0.18,0.0256,2024-09-30 02:00:00,0.2915,0.295,12.293104,2.8866396,112610.0,112610.0,248943,236480,236480,7.11,7.13,40700.0,40000.0,12137899008.0,6.22,9.113333,0.02736732,6.9816,7.226405,56.667,7.9254546,USD,,,,,,False,SGIOY,1.95,,,
1,2,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,,,,,1.062,19.227499,,100.0,100.0,43783,17000,17000,7.46,7.79,40000.0,42300.0,11710470144.0,6.973,11.148,0.4438508,7.6549,8.684695,2.121,0.28431636,USD,,,,,,False,SHZHY,,,,
1,2,10.07,10.0,10.0,10.07,10.07,10.0,10.0,10.07,0.35,0.0346,2024-04-02 02:00:00,1.1119,0.616,32.51613,22.4,11457.0,11457.0,93933,130090,130090,10.04,10.06,40000.0,28000.0,19092125696.0,8.32,11.54,2.861101,10.0294,9.96135,3.2,0.31777558,USD,,,,,,False,SGSOY,3.4,,,
1,2,1024.57,1011.13,999.13,1020.15,1024.57,1011.13,999.13,1020.15,,,,0.0,0.986,158.70937,60.82275,1710282.0,1710282.0,1245780,991990,991990,0.0,0.0,900.0,800.0,209564418048.0,637.99,1157.9,20.02718,1054.4915,861.44214,0.0,0.0,USD,,,,,,False,NOW,,,,
1,2,79.0,78.26,77.57,79.139,79.0,78.26,77.57,79.139,0.98,0.0124,2024-12-27 01:00:00,0.2217,0.974,19.040962,16.192621,473159.0,473159.0,724100,576800,576800,78.93,79.09,100.0,100.0,10186388480.0,62.34,87.25,4.9621468,81.53,71.1435,0.92,0.0116455695,USD,,,,,,False,SEIC,1.33,,,
1,2,50.98,50.42,50.33,51.01,50.98,50.42,50.33,51.01,0.76,0.0148,2024-05-29 02:00:00,0.48490003,0.951,34.459457,34.0,21353.0,21353.0,216935,207720,207720,50.87,50.95,40000.0,40000.0,144725245952.0,37.82,55.0,3.9713857,51.0508,49.49295,3.5,0.06865437,USD,,,,,,False,SBGSY,2.0,,,
1,2,0.0,179.0,179.0,179.0,0.0,179.0,179.0,179.0,0.75,0.0037,2024-04-02 02:00:00,0.4107,0.666,117.98245,,50.0,50.0,413,0,0,201.05,210.7,1000.0,1100.0,20097972224.0,158.0,299.86,7.3470926,191.9112,202.45454,0.0,NaN,USD,,,,,,False,SDMHF,0.5,,,
1,2,251.53,247.88,247.42,249.66,251.53,247.88,247.42,249.66,2.39,0.0095999995,2024-05-16 02:00:00,0.9492,0.874,105.28693,36.967407,807835.0,807835.0,925023,927020,927020,0.0,0.0,800.0,800.0,295301283840.0,155.82,256.13,8.87697,242.658,214.02435,2.2,0.008746472,USD,,,,,,False,SAP,1.55,,,
1,4,0.0,2.8,2.8,2.8,0.0,2.8,2.8,2.8,,,2020-02-04 01:00:00,0.0,0.983,19.607693,,1000.0,1000.0,391,150,150,2.27,3.05,40000.0,40000.0,20630026240.0,1.71,3.13,2.8692665,2.68839,2.3600235,0.0,NaN,USD,,,,,,False,SCHYF,5.3,,,
1,2,56.65,55.32,55.32,56.655,56.65,55.32,55.32,56.655,0.6,0.0105,2024-05-29 02:00:00,0.56200004,1.309,56.73,24.038136,37928.0,37928.0,108971,123510,123510,56.71,56.73,40000.0,28000.0,94583095296.0,45.06,60.57,3.6749852,56.567,55.8285,2.2,0.03883495,USD,,,,,,False,SAFRY,1.78,,,
1,2,482.72,479.95,478.6,483.2,482.72,479.95,478.6,483.2,3.64,0.0075,2024-11-26 01:00:00,0.3204,1.183,42.556435,28.708508,959097.0,959097.0,1259175,1052200,1052200,0.0,0.0,900.0,800.0,149747679232.0,407.69,533.29,10.876502,502.9574,477.00586,3.63,0.0075198873,USD,,,,,,False,SPGI,0.82,,,
1,2,118.42,118.04,117.8,118.94,118.42,118.04,117.8,118.94,4.06,0.0326,2024-10-24 02:00:00,0.4898,0.842,15.226922,12.812297,1753977.0,1753977.0,1084395,630500,630500,0.0,0.0,800.0,800.0,168000159744.0,93.97,128.05,2.9730332,123.0006,113.7524,0.0,0.0,USD,,,,,,False,RY,3.9,,,
1,4,0.0,4.35,4.35,4.35,0.0,4.35,4.35,4.35,0.1,0.0247,2024-08-15 02:00:00,0.518,0.994,22.794117,,1000.0,1000.0,850,1390,1390,3.75,4.0,312300.0,305200.0,3275746816.0,3.615,4.73,4.3917117,3.88776,4.109885,0.074,Infinity,USD,,,,,,False,RTOXF,2.17,,,
1,2,46.09,46.0,45.81,46.615,46.09,46.0,45.81,46.615,0.66,0.014199999,2024-11-12 01:00:00,0.6186,0.701,47.917522,41.5,849707.0,849707.0,1651705,1440860,1440860,0.0,0.0,800.0,1800.0,22510495744.0,40.41,52.16,6.79947,48.4972,48.0883,0.6,0.013018008,USD,,,,,,False,ROL,1.05,,,
1,2,273.4,270.0,269.535,276.27,273.4,270.0,269.535,276.27,5.24,0.019,2024-11-18 01:00:00,0.6039,1.359,33.23643,24.169298,495075.0,495075.0,875743,523870,523870,0.0,0.0,800.0,800.0,31143983104.0,242.81,307.71,3.7685418,285.8472,272.6887,5.0,0.018288223,USD,,,,,,False,ROK,1.72,,,
1,2,15.47,15.39,15.39,15.47,15.47,15.39,15.39,15.47,0.19,0.0125,2024-09-27 02:00:00,0.378,1.031,25.65,20.52,712.0,712.0,41668,35460,35460,15.34,15.43,40000.0,40000.0,6220977152.0,12.58,19.2,16.502316,16.1826,15.16885,0.094,0.0060762763,USD,,,,,,False,RTMVY,,,,
1,2,233.82,231.52,227.26,231.55,233.82,231.52,227.26,231.55,2.12,0.0092,2024-11-07 01:00:00,0.2613,0.687,30.579016,22.377064,462590.0,462590.0,906088,639660,639660,0.0,0.0,800.0,800.0,33801246720.0,168.29,260.49,7.0309625,240.4112,222.41995,1.97,0.008425284,USD,,,,,,False,RMD,0.83,,,
1,2,206.29,205.78,203.91,207.25,206.29,205.78,203.91,207.25,2.32,0.0112,2025-01-02 01:00:00,0.3496,0.707,33.102234,30.428782,677395.0,677395.0,961443,867530,867530,0.0,0.0,900.0,800.0,64891359232.0,165.06,220.58,4.102478,208.2406,199.04765,2.185,0.010591885,USD,,,,,,False,RSG,1.44,,,
1,2,46.37,45.43,45.39,45.9339,46.37,45.43,45.39,45.9339,0.77,0.0167,2024-08-02 02:00:00,0.5833,0.478,37.62295,27.650604,447027.0,447027.0,675405,432840,432840,0.0,0.0,1100.0,800.0,86940106752.0,40.25,48.91,9.345384,46.5598,45.5149,0.6,0.012939401,USD,,,,,,False,RELX,2.13,,,
1,2,1239.85,1244.1,1227.25,1253.35,1239.85,1244.1,1227.25,1253.35,5.0,0.004,2024-08-19 02:00:00,0.0996,0.635,24.663414,17.235212,10383792.0,10383792.0,14479250,12221919,12221919,1237.55,1237.6,0.0,0.0,16757846704128.0,1201.5,1608.8,1.8117806,1262.075,1412.9288,10.0,0.008065492,INR,,,,,,False,RELIANCE.NS,0.44,,,
1,2,0.0,66.96,66.96,67.1,0.0,66.96,66.96,67.1,0.15,0.0022,2025-03-28 01:00:00,0.1014,1.211,48.258503,,200.0,200.0,1770,3580,3580,66.21,70.84,40000.0,45900.0,105196216320.0,37.71,79.28,0.029976768,68.0897,57.270355,23.5,Infinity,USD,,,,,,False,RCRRF,0.48,,,
1,2,52.6,52.75,52.55,52.85,52.6,52.75,52.55,52.85,1.2,0.0228,2024-11-18 01:00:00,0.59319997,0.398,25.91133,18.98917,22832.0,22832.0,262148,207588,207588,52.55,52.6,0.0,0.0,11005287424.0,47.28,54.8,4.849772,51.364,50.7341,1.23,0.02338403,EUR,,,,,,False,REC.MI,2.41,,,
1,2,235.9,240.57,235.98,240.57,235.9,240.57,235.98,240.57,2.04,0.0086,2024-08-29 02:00:00,0.742,1.011,103.22271,46.623272,82502.0,82502.0,120035,71485,71485,235.9,239.0,0.0,0.0,31229816832.0,172.485,257.445,18.62243,241.752,209.6303,1.89,0.008011869,AUD,,,,,,False,REA.AX,1.01,,,
1,4,0.0,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.01,0.073,2024-12-05 01:00:00,1.4736999,0.166,10.0,,10000.0,10000.0,3270,11200,11200,0.0955,0.1142,0.0,0.0,4024150016.0,0.08,0.22,0.00011328295,0.11236,0.147875,77.0,Infinity,USD,,,,,,False,UNLRF,3.96,,,
1,2,0.0,178.26,178.26,178.26,0.0,178.26,178.26,178.26,5.75,0.032899998,2024-11-07 01:00:00,0.1351,0.706,9.300585,,1.0,1.0,96,90,90,171.92,179.16,2200.0,1000.0,3218696960.0,165.85,237.1,0.18075114,178.4938,191.5091,2.66,Infinity,USD,,,,,,False,PUODY,,,,
1,2,158.56,159.35,158.41,160.09,158.56,159.35,158.41,160.09,4.03,0.0253,2024-10-18 02:00:00,0.6714,0.414,27.386206,21.407007,4997969.0,4997969.0,6758228,5762250,5762250,0.0,0.0,900.0,1000.0,374074540032.0,146.28,180.43,4.45831,169.3416,167.61685,3.894,0.024558527,USD,,,,,,False,PG,2.41,,,
1,2,13.98,13.98,13.98,13.98,13.98,13.98,13.98,13.98,,,2024-09-20 02:00:00,0.90519994,0.509,36.780487,,1.0,1.0,0,0,0,12.67,15.0,40000.0,40000.0,2564610560.0,13.98,15.08,6.1446195,15.08,15.08,0.147,0.010515022,USD,,,,,,False,PTAUY,,,,
1,2,326.4,325.39,325.39,334.995,326.4,325.39,325.39,334.995,4.8,0.014400001,2024-11-13 01:00:00,0.3948,1.008,28.731098,27.799667,533282.0,533282.0,345356,372620,372620,333.79,335.34,100.0,100.0,12726900736.0,293.51,422.73,2.3893445,359.6218,357.40244,4.6,0.014093137,USD,,,,,,False,POOL,0.95,,,
1,2,54.19,54.07,53.38,55.56,54.19,54.07,53.38,55.56,2.64,0.0475,2024-12-02 01:00:00,0.7367,1.522,15.563025,14.582678,1388376.0,1388376.0,884148,891470,891470,0.0,0.0,900.0,800.0,3098597888.0,52.77,100.91,0.39709324,64.3058,78.1191,2.63,0.048532944,USD,,,,,,False,PII,2.61,,,
1,2,18.88,19.09,18.87,19.1931,18.88,19.09,18.87,19.1931,1.52,0.08,2025-01-31 01:00:00,1.0796,1.585,16.82301,13.676259,3048001.0,3048001.0,3538570,4187310,4187310,18.98,19.05,1600.0,1300.0,13376747520.0,15.03,19.31,0.26557502,17.4788,17.5942,1.27,0.06726695,USD,,,,,,False,PAA,8.58,,,
1,2,142.64,142.79,142.14,145.14,142.64,142.79,142.14,145.14,5.42,0.0375,2024-12-06 01:00:00,0.7729,0.542,21.312683,16.743916,8099403.0,8099403.0,6016335,6304000,6304000,144.35,144.61,700.0,700.0,198252560384.0,141.51,183.41,2.1567945,158.3788,168.7815,5.24,0.036735836,USD,,,,,,False,PEP,2.78,,,
1,2,139.06,138.73,138.33,140.97,139.06,138.73,138.33,140.97,3.92,0.028900001,2024-11-07 01:00:00,0.7974,0.987,29.585262,26.565218,1411370.0,1411370.0,1805638,1907930,1907930,140.43,140.69,600.0,600.0,50599653376.0,114.72,150.71,9.52769,142.2274,130.54926,0.0,0.0,USD,,,,,,False,PAYX,2.72,,,
1,2,0.0,1376.52,1376.52,1376.52,0.0,1376.52,1376.52,1376.52,42.7,0.0307,2024-05-24 02:00:00,1.0583,1.285,34.605713,,1.0,1.0,131,350,350,1368.3,1424.53,1800.0,3100.0,36475346944.0,1239.3,1562.52,19.540014,1409.6116,1384.1377,39.0,Infinity,USD,,,,,,False,PGPHF,2.91,,,
1,2,20.94,20.91,20.88,20.96,20.94,20.91,20.88,20.96,0.1,0.0046,2024-09-30 02:00:00,0.21040002,,48.813953,,24463.0,24463.0,109118,103600,103600,20.89,20.94,40000.0,40000.0,34452566016.0,20.67,39.35,0.054562766,22.79604,26.622074,15.0,0.7163324,USD,,,,,,False,OLCLY,0.22,,,
1,2,154.5,153.74,152.42,154.15,154.5,153.74,152.42,154.15,1.6,0.0083,2024-10-10 02:00:00,0.4124,1.013,37.63325,21.497208,6243939.0,6243939.0,7701368,6498450,6498450,0.0,0.0,1000.0,800.0,430508081152.0,105.42,198.31,7.9997783,177.6472,149.0878,0.0,0.0,USD,,,,,,False,ORCL,1.48,,,
1,2,54.9,54.48,54.45,54.99,54.9,54.48,54.45,54.99,0.58,0.0106,2024-09-09 02:00:00,0.8896,0.539,57.239586,25.558138,6689.0,6689.0,16471,26020,26020,54.88,55.0,40000.0,40000.0,25561147392.0,49.99,72.5,8.395307,58.4484,61.7118,1.1,0.02003643,USD,,,,,,False,NVZMY,1.48,,,
1,2,99.08,98.56,98.46,99.27,99.08,98.56,98.46,99.27,3.74,0.0377,2024-03-07 01:00:00,0.65260005,0.505,17.324606,11.789785,1467207.0,1467207.0,1176790,1160290,1160290,0.0,0.0,800.0,800.0,198467534848.0,92.35,120.92,3.9741197,102.3014,106.4463,3.919,0.039553896,USD,,,,,,False,NVS,3.63,,,
1,2,458.69,458.69,458.825,477.39,458.69,458.69,458.825,477.39,8.24,0.0174,2024-12-02 01:00:00,0.48459998,0.346,29.159258,16.83464,823850.0,823850.0,760741,611980,611980,450.1,0.0,800.0,800.0,68823408640.0,418.6,555.57,1.679234,487.4216,482.4497,7.86,0.017135756,USD,,,,,,False,NOC,1.59,,,
1,2,99.46,98.75,98.42,100.45,99.46,98.75,98.42,100.45,3.0,0.0299,2024-12-06 01:00:00,0.3736,1.073,12.493151,13.13089,1065303.0,1065303.0,1260340,918970,918970,100.29,100.41,200.0,200.0,19885230080.0,76.67,111.87,2.5307002,105.3674,91.5294,3.0,0.03016288,USD,,,,,,False,NTRS,3.16,,,
1,2,233.94,233.88,233.38,238.0,233.94,233.88,233.38,238.0,5.4,0.0228,2024-11-01 01:00:00,0.5066,1.302,22.266417,17.478645,712209.0,712209.0,1193448,851370,851370,98.47,370.4,800.0,800.0,53700325376.0,206.71,277.6,4.4117913,253.6818,242.01375,5.4,0.023082841,USD,,,,,,False,NSC,1.99,,,
1,2,200.12,199.15,199.005,204.06,200.12,199.15,199.005,204.06,3.12,0.0125,2024-08-27 02:00:00,0.3477,0.907,25.133171,19.580212,397962.0,397962.0,311698,347470,347470,203.36,204.15,100.0,100.0,11621571584.0,196.83,279.38,4.3612204,239.1456,246.92896,0.0,0.0,USD,,,,,,False,NDSN,0.93,,,
1,2,71.2,71.17,70.78,72.6,71.2,71.17,70.78,72.6,1.6,0.0208,2024-12-02 01:00:00,0.466,1.035,22.246914,22.31579,14550203.0,14550203.0,11368163,10505890,10505890,0.0,0.0,800.0,800.0,106615693312.0,70.75,107.43,2.1318023,76.445,83.07875,0.0,0.0,USD,,,,,,False,NKE,1.1,,,
1,2,204000.0,204000.0,202000.0,205500.0,204000.0,204000.0,202000.0,205500.0,1205.0,0.0062,2023-12-27 01:00:00,0.072,0.987,,,488675.0,488675.0,922217,637236,637236,203000.0,203500.0,0.0,0.0,30579768688640.0,151100.0,235500.0,3.0220633,197614.0,179480.0,,,KRW,,,,,,False,035420.KS,0.33,,,
1,2,37.39,37.24,37.06,37.49,37.39,37.24,37.06,37.49,0.14,0.0036000002,2024-12-06 01:00:00,0.0248,,10.203804,8.814553,8960.0,8960.0,48943,114100,114100,37.43,37.51,40000.0,28000.0,31238408192.0,29.66,51.46,,46.0952,42.06055,0.0,0.0,USD,,,,,,False,NPSNY,0.23,,,
1,2,2716.0,2673.0,2616.0,2686.0,2716.0,2673.0,2616.0,2686.0,80.0,0.0295,2024-12-27 01:00:00,1.3884,0.7,45.953453,24.527252,489900.0,489900.0,460530,470300,470300,2640.0,2648.0,0.0,0.0,317848092672.0,2121.0,2977.5,0.99365723,2567.15,2578.26,80.0,0.02945508,JPY,,,,,,False,6268.T,2.41,,,
1,2,575.73,574.0,570.25,581.67,575.73,574.0,570.25,581.67,6.4,0.011,2024-11-15 01:00:00,0.406,1.11,38.166996,34.068073,334678.0,334678.0,463501,335280,335280,572.68,0.0,800.0,3100.0,45496107008.0,439.95,642.45,16.232811,600.2348,547.9824,6.18,0.010734199,USD,,,,,,False,MSCI,0.88,,,
1,2,452.81,450.58,450.48,458.22,452.81,450.58,450.48,458.22,3.4,0.0074,2024-11-22 01:00:00,0.3035,1.289,41.85375,34.375378,480986.0,480986.0,639713,500120,500120,0.0,0.0,800.0,800.0,82982051840.0,360.05,503.95,12.0333605,477.9286,446.2929,3.32,0.0073319934,USD,,,,,,False,MCO,0.81,,,
1,2,591.23,578.47,576.42,591.39,591.23,578.47,576.42,591.39,5.0,0.0085,2024-12-31 01:00:00,0.5355,1.148,66.21758,34.188007,854055.0,854055.0,975768,586670,586670,585.88,588.8,200.0,200.0,28650932224.0,546.71,959.64,14.048383,635.7554,763.81775,4.75,0.008034099,USD,,,,,,False,MPWR,0.65,,,
1,2,99.25,99.46,98.99,101.159,99.25,99.46,98.99,101.159,3.24,0.0321,2024-12-16 01:00:00,0.6444,0.411,21.125523,10.742554,5666379.0,5666379.0,11185933,7758960,7758960,0.0,0.0,1000.0,900.0,255443042304.0,94.48,134.63,4.0434837,100.3876,116.52035,3.04,0.030629722,USD,,,,,,False,MRK,2.91,,,
